uid,id,screen_name,description,followers_count,friends_count,statuses_count,gender,province,city,location,description,star,svip,vvip,is_teenager,created_at
1968758563,5504493701,啵啵橙呀xxin,最美全somi,53,267,19,f,100,1000,其他,最美全somi,0,0,0,0,Thu Apr 16 00:19:05 +0800 2015
1968758563,7847620689,山楂被我吃掉啦,,0,191,21,f,100,1000,其他,,0,0,0,0,Fri Jun 23 00:39:26 +0800 2023
1968758563,3136103472,辰潇阳,努力戒掉一切不必要的玻璃心,94,158,521,f,21,1000,辽宁,努力戒掉一切不必要的玻璃心,0,0,0,0,Mon Jan 21 21:22:13 +0800 2013
1968758563,7759807783,粘粘怪噢,,0,200,0,m,100,1000,其他,,0,0,0,0,Tue May 10 11:33:34 +0800 2022
1968758563,5459379505,柠潇酱,只为你而沉沦,139,320,1541,f,45,1000,广西,只为你而沉沦,0,0,0,0,Fri Jan 02 18:28:32 +0800 2015
1968758563,7876401260,用户7876401260,,0,90,0,f,100,1000,其他,,0,0,0,0,Tue Oct 10 18:11:34 +0800 2023
1968758563,7835969675,一天一口一颗小熊软糖,“瞬间即是永恒” all for翔霖 嘴队友的别来 恶心人的别来,4,72,114,f,33,1,浙江 杭州,“瞬间即是永恒” all for翔霖 嘴队友的别来 恶心人的别来,0,1,0,0,Sat Apr 29 13:25:09 +0800 2023
1968758563,7846931809,奔跑的湉哥0813,不是生活有意思，是你热爱生活它才有意思,0,7,5,f,100,1000,其他,不是生活有意思，是你热爱生活它才有意思,0,0,0,0,Mon Jun 19 18:47:29 +0800 2023
1968758563,2819099693,我爱我家谭谭谭谭谭大姐,"在校学生,聪明好学",65,61,8,m,36,1,江西 南昌,"在校学生,聪明好学",0,0,0,0,Sun Aug 05 11:06:46 +0800 2012
1968758563,7276978178,-橘子咖啡-,,0,18,1,m,100,1000,其他,,0,0,0,0,Fri Aug 09 18:37:42 +0800 2019
1968758563,6631448652,大脸牛的琐碎事,,63,159,3589,f,33,1000,浙江,,0,0,0,0,Sun Aug 12 07:28:40 +0800 2018
1968758563,3224481252,献宁_崴崴,无知是恶,61,137,397,f,50,5,重庆 江北区,无知是恶,0,0,0,0,Tue Mar 12 21:43:19 +0800 2013
1968758563,6180357242,用户6180357242,,0,3,0,f,37,7,山东 潍坊,,0,0,0,0,Fri Mar 24 06:27:55 +0800 2017
1968758563,6835400470,用户6835400470,,0,78,16,m,100,1000,其他,,0,0,0,0,Sun Nov 11 13:23:43 +0800 2018
1968758563,5527441894,雯子木01140,,6,75,12,m,100,1000,其他,,0,0,0,0,Wed Feb 18 23:08:23 +0800 2015
1968758563,7872996574,用户7872996574,,0,1,0,f,400,10,海外 马来西亚,,0,0,0,0,Mon Sep 25 10:52:53 +0800 2023
1968758563,5103074906,金丝鸟6,,10,186,39,f,34,5,安徽 马鞍山,,0,0,0,0,Fri Apr 11 17:21:13 +0800 2014
1968758563,6266176597,兔牙艳子,要像小星星一样，努力发光,0,16,6,f,100,1000,其他,要像小星星一样，努力发光,0,0,0,0,Thu Jun 01 22:07:34 +0800 2017
1968758563,6439828360,微枝_Evan,向死而生,79,409,118,f,12,4,天津 南开区,向死而生,0,0,0,0,Wed Dec 20 19:58:06 +0800 2017
1968758563,2104690291,曰小星,追求和谐自觉的社会……,93,83,632,f,43,1,湖南 长沙,追求和谐自觉的社会……,0,0,0,0,Sun Apr 24 19:31:45 +0800 2011
1968758563,7393370326,心上人吖51020,,0,16,0,f,41,1000,河南,,0,0,0,0,Sun Feb 16 05:57:55 +0800 2020
1968758563,6478790078,persecut冬天好,,97,226,606,f,42,1000,湖北,,0,0,0,0,Mon Feb 05 15:04:57 +0800 2018
1968758563,7837831415,是羊和猪的柠柠吖,,511,127,117,f,32,6,江苏 南通,,0,0,0,0,Mon May 08 20:12:31 +0800 2023
1968758563,7876760563,用户7876760563,,0,74,0,f,100,1000,其他,,0,0,0,0,Tue Oct 10 17:55:22 +0800 2023
1968758563,5660583160,草莓味的小可爱Y啊,,44,224,18,f,37,1000,山东,,0,0,0,0,Sat Jul 25 01:40:28 +0800 2015
1968758563,5640259652,一生志愿只要平安快乐,谁说这样不伟大呐,2,90,21,f,100,1000,其他,谁说这样不伟大呐,0,0,0,0,Fri Jun 26 00:17:33 +0800 2015
1968758563,6703067173,Rakitensss,,1,40,9,m,51,1000,四川,,0,0,0,0,Sat Sep 15 19:54:53 +0800 2018
1968758563,7857896435,熊猫呀呀2,,0,37,69,f,100,1000,其他,,0,0,0,0,Sat Jul 29 11:55:39 +0800 2023
1968758563,6857889785,沉沉舟轻,欲买桂花同载酒，终不似，少年游。,13,435,26,f,100,1000,其他,欲买桂花同载酒，终不似，少年游。,0,0,0,0,Sun Nov 18 23:36:46 +0800 2018
1968758563,6744369892,布小布是我,废材,4,18,70,f,44,1,广东 广州,废材,0,0,0,0,Fri Oct 05 22:24:35 +0800 2018
1968758563,7876400061,每日小洽洽,,0,6,0,m,100,1000,其他,,0,0,0,0,Tue Oct 10 16:57:10 +0800 2023
1968758563,6389820628,风船气球的太太杨,,1,45,3,f,21,2,辽宁 大连,,0,0,0,0,Mon Oct 30 10:10:45 +0800 2017
1968758563,7841074031,用户7841074031,,0,54,25,m,100,1000,其他,,0,0,0,0,Wed May 24 09:56:29 +0800 2023
1968758563,6658943654,用户6658943654,,0,74,0,m,100,1000,其他,,0,0,0,0,Sat Aug 25 01:21:27 +0800 2018
1968758563,7876670332,用户7876670332,,0,3,0,f,100,1000,其他,,0,0,0,0,Tue Oct 10 17:37:24 +0800 2023
1968758563,5516738963,橘子皮儿和橘子汽水儿,一个无聊、无趣、无所谓的人,84,2124,2529,f,15,2,内蒙古 包头,一个无聊、无趣、无所谓的人,0,0,0,0,Thu Feb 12 10:54:06 +0800 2015
1968758563,6364394191,花事了1711,,11,208,4,m,100,1000,其他,,0,0,0,0,Thu Sep 14 10:05:02 +0800 2017
1968758563,6220631758,女汉子冒险小妹,,3,84,2,f,21,11,辽宁 盘锦,,0,0,0,0,Sat Apr 29 08:14:34 +0800 2017
1968758563,6364394191,花事了1711,,11,208,4,m,100,1000,其他,,0,0,0,0,Thu Sep 14 10:05:02 +0800 2017
1968758563,6220631758,女汉子冒险小妹,,3,84,2,f,21,11,辽宁 盘锦,,0,0,0,0,Sat Apr 29 08:14:34 +0800 2017
1968758563,5124949074,WiredDude,懒懒散散,1,20,1,m,100,1000,其他,懒懒散散,0,0,0,0,Mon Aug 25 10:39:22 +0800 2014
1968758563,3967091229,春去春又回maji,人生没有彩排，每天都是现场直播！,606,1562,8909,f,61,1,陕西 西安,人生没有彩排，每天都是现场直播！,0,0,0,0,Mon Jan 06 20:13:46 +0800 2014
1968758563,7872059122,野原军之助,,0,78,0,m,33,1000,浙江,,0,0,0,0,Wed Sep 20 10:57:20 +0800 2023
1968758563,7872196922,2020钱钱多多18639855358,,1,403,54,m,100,1000,其他,,0,0,0,0,Sun Sep 24 07:31:23 +0800 2023
1968758563,6252542598,用户6252542598,,0,12,0,f,100,1000,其他,,0,0,0,0,Wed Jun 14 16:07:41 +0800 2017
1968758563,5564289732,用户5564289732,,3,183,1,m,13,4,河北 邯郸,,0,0,0,0,Fri Mar 20 14:57:53 +0800 2015
1968758563,5289345881,萌萌傲娇女孩子i,,61,198,3,f,52,27,贵州 黔南,,0,0,0,0,Tue Sep 09 13:28:44 +0800 2014
1968758563,6226403277,战斗喵喵喵喵喵,,8,51,23,f,100,1000,其他,,0,0,0,0,Sat Apr 29 00:06:55 +0800 2017
1968758563,6596699760,靖yin-ohh,54，520，1314,11,71,12,f,100,1000,其他,54，520，1314,0,0,0,0,Tue Jul 10 15:57:07 +0800 2018
1968758563,7876837385,用户7876837385,,0,95,0,f,100,1000,其他,,0,0,0,0,Tue Oct 10 17:26:27 +0800 2023
1968758563,7562287908,小熊约了梦里见,,2,56,2,f,100,1000,其他,,0,0,0,0,Tue Feb 09 14:27:12 +0800 2021
1968758563,6073046902,是美女又不是美女,天天开心,8,150,9,f,100,1000,其他,天天开心,0,0,0,0,Wed Nov 30 19:50:58 +0800 2016
1968758563,7298594963,用户7298594963,,0,26,0,f,34,13,安徽 宿州,,0,0,0,0,Tue Sep 03 12:41:53 +0800 2019
1968758563,7538255747,blame21752,,0,54,2,m,100,1000,其他,,0,0,0,0,Fri Dec 18 22:48:32 +0800 2020
1968758563,6721677280,爱看花滑的小女孩,温良恭俭让,3,30,4,f,100,1000,其他,温良恭俭让,0,0,0,0,Mon Sep 24 20:51:18 +0800 2018
1968758563,7719508021,用户7719508021,大学北京大学美术学日本皇后儿子小王子88888888👑,0,18,2,f,100,1000,其他,大学北京大学美术学日本皇后儿子小王子88888888👑,0,0,0,0,Sun Oct 31 06:45:26 +0800 2021
1968758563,7850269094,用户7850269094,,0,5,0,f,11,1000,北京,,0,0,0,0,Sun Jul 02 14:09:16 +0800 2023
1968758563,6271402605,小丸子去哪,,8,986,0,f,100,1000,其他,,0,0,0,0,Sun Jul 02 21:01:18 +0800 2017
1968758563,7719508021,用户7719508021,大学北京大学美术学日本皇后儿子小王子88888888👑,0,18,2,f,100,1000,其他,大学北京大学美术学日本皇后儿子小王子88888888👑,0,0,0,0,Sun Oct 31 06:45:26 +0800 2021
1968758563,7850269094,用户7850269094,,0,5,0,f,11,1000,北京,,0,0,0,0,Sun Jul 02 14:09:16 +0800 2023
1968758563,6271402605,小丸子去哪,,8,986,0,f,100,1000,其他,,0,0,0,0,Sun Jul 02 21:01:18 +0800 2017
1968758563,5928705016,雨琦-lvy,,57,343,20,f,50,1000,重庆,,0,0,0,0,Thu May 12 07:14:00 +0800 2016
1968758563,5752310035,温情4t1,,0,74,0,m,52,3,贵州 遵义,,0,0,0,0,Sun Nov 08 10:47:58 +0800 2015
1968758563,7877037113,努力的花心大萝卜,,0,75,1,f,100,1000,其他,,0,0,0,0,Tue Oct 10 17:03:48 +0800 2023
1968758563,3703942024,人类小幼崽饲养员,生而悦己，而非困于他人,186,152,109,f,21,1,辽宁 沈阳,生而悦己，而非困于他人,0,0,0,0,Wed Aug 07 16:09:55 +0800 2013
1968758563,7791253301,林深不见鹿_2023,又不是明星要什么签名,0,31,46,f,100,1000,其他,又不是明星要什么签名,0,0,0,0,Sun Sep 18 21:27:15 +0800 2022
1968758563,7858425839,Hi严雨洁,,0,11,0,f,42,1000,湖北,,0,0,0,0,Sat Jul 29 21:15:44 +0800 2023
1968758563,6344599030,用户6344599030,,0,158,1,m,100,1000,其他,,0,0,0,0,Fri Aug 11 13:39:32 +0800 2017
1968758563,7869881020,用户7869881020,,0,8,0,m,100,1000,其他,,0,0,0,0,Sun Sep 10 17:11:44 +0800 2023
1968758563,1971489065,YaaaHaaar,lalala~,84,160,42,f,45,21,广西 南宁,lalala~,0,0,0,0,Thu Feb 17 00:11:39 +0800 2011
1968758563,5635523568,睡个午觉先1,东边不亮西边亮,65,127,28,f,100,1000,其他,东边不亮西边亮,0,0,0,0,Fri Jun 19 19:42:33 +0800 2015
1968758563,6603995288,Yc-于是,,38,54,3,m,100,1000,其他,,0,0,0,0,Tue Jul 17 17:46:47 +0800 2018
1968758563,7315789209,ZHOUUYY,,0,8,0,m,100,1000,其他,,0,0,0,0,Mon Oct 07 17:12:32 +0800 2019
1968758563,6495094289,阿_猫M,,1,16,40,m,44,1,广东 广州,,0,0,0,0,Thu Jun 28 16:36:10 +0800 2018
1968758563,5592650857,你好大脸猫zzz,💕杨羊羊的美羊羊,11,67,45,f,32,2,江苏 无锡,💕杨羊羊的美羊羊,0,0,0,0,Thu Apr 23 15:18:45 +0800 2015
1968758563,2912968831,贴贴徐必成-,别来bb我,270,329,1597,f,100,1000,其他,别来bb我,0,0,0,0,Wed Mar 05 14:50:17 +0800 2014
1968758563,5679162261,CHENYING456,有时候喜欢一个人 一个瞬间就够了,35,281,2,f,44,1000,广东,有时候喜欢一个人 一个瞬间就够了,0,0,0,0,Mon Aug 17 22:30:21 +0800 2015
1968758563,7876669105,小世界啦啦啦啦,up up up,0,19,0,f,41,11,河南 漯河,up up up,0,0,0,0,Tue Oct 10 16:15:21 +0800 2023
1968758563,5679162261,CHENYING456,有时候喜欢一个人 一个瞬间就够了,35,281,2,f,44,1000,广东,有时候喜欢一个人 一个瞬间就够了,0,0,0,0,Mon Aug 17 22:30:21 +0800 2015
1968758563,7876669105,小世界啦啦啦啦,up up up,0,19,0,f,41,11,河南 漯河,up up up,0,0,0,0,Tue Oct 10 16:15:21 +0800 2023
1968758563,5380266598,coperer,,5,117,59,f,51,1,四川 成都,,0,0,0,0,Thu Nov 20 21:35:38 +0800 2014
1968758563,5575009679,一无是处的猪,,169,500,0,f,43,5,湖南 邵阳,,0,0,0,0,Sun Mar 29 10:26:41 +0800 2015
1968758563,5212695569,糖水熊,镇魂,1142,35,27,f,51,1000,四川,镇魂,0,1,0,0,Thu Jul 10 19:19:53 +0800 2014
1968758563,5774556073,你这病叫做太爱思考你,,56,555,16,m,37,12,山东 莱芜,,0,0,0,0,Sun Nov 29 13:29:57 +0800 2015
1968758563,7772955097,黄胖虎111,,0,45,1,f,44,3,广东 深圳,,0,0,0,0,Tue Jul 12 23:12:41 +0800 2022
1968758563,5235497422,请给我一罐热茶,不让我说话的话，怕是要憋死了,0,64,3,f,42,5,湖北 宜昌,不让我说话的话，怕是要憋死了,0,0,0,0,Tue Jul 29 08:11:36 +0800 2014
1968758563,7536296115,兔子耳朵rr,,0,182,32,f,100,1000,其他,,0,0,0,0,Tue Dec 15 03:39:53 +0800 2020
1968758563,7876400047,用户7876400047,,0,160,0,f,35,1,福建 福州,,0,0,0,0,Tue Oct 10 16:56:26 +0800 2023
1968758563,6874783932,是咸鱼的咸,脾气不好,1,113,187,f,36,1000,江西,脾气不好,0,0,0,0,Tue Dec 04 20:25:06 +0800 2018
1968758563,6286475702,刚好遇见溺,,19,173,44,m,13,1000,河北,,0,0,0,0,Wed Jun 21 23:40:49 +0800 2017
1968758563,6272231094,宝总obo,,2,239,17,m,100,1000,其他,,0,0,0,0,Thu Jun 08 18:52:20 +0800 2017
1968758563,7820760364,可乐小可乐--,,1,156,59,m,100,1000,其他,,0,0,0,0,Mon Feb 13 17:09:06 +0800 2023
1968758563,6585032193,my鸭鸭,,15,126,81,f,42,1000,湖北,,0,0,0,0,Wed Jun 27 12:34:18 +0800 2018
1968758563,5764892161,Simple-zhh,,2,223,0,f,44,52,广东 揭阳,,0,0,0,0,Wed Nov 18 13:12:06 +0800 2015
1968758563,3235696730,tongxiaojin0908,,26,259,48,f,33,1,浙江 杭州,,0,0,0,0,Sun Mar 24 20:23:04 +0800 2013
1968758563,1742516950,Yazone,自由且无畏 活成自己想要的样子,800,351,53,f,400,58,海外 斯洛文尼亚,自由且无畏 活成自己想要的样子,0,0,0,0,Sun May 16 13:36:32 +0800 2010
1968758563,6053929574,小刘不是小牛MM,当朋友圈发🃏,78,78,66,f,13,11,河北 衡水,当朋友圈发🃏,0,0,0,0,Fri Oct 28 18:44:02 +0800 2016
1968758563,6611738444,懿恩aa,,31,319,98,f,100,1000,其他,,0,0,0,0,Tue Jul 24 23:06:53 +0800 2018
1968758563,6611738444,懿恩aa,,31,319,98,f,100,1000,其他,,0,0,0,0,Tue Jul 24 23:06:53 +0800 2018
1968758563,6599025794,曦曦超开心鸭,,3,28,0,f,37,4,山东 枣庄,,0,0,0,0,Thu Jul 12 17:32:22 +0800 2018
1968758563,7839344184,用户7839344184,,0,138,17,f,100,1000,其他,,0,0,0,0,Mon May 15 11:58:51 +0800 2023
1968758563,5128342146,晴晴48214,,3,104,0,m,100,1000,其他,,0,0,0,0,Sun Oct 19 11:22:40 +0800 2014
1968758563,5953034689,咕噜噜oO000,所爱隔山海，山海皆可平,51,110,5,f,11,1000,北京,所爱隔山海，山海皆可平,0,0,0,0,Mon Jun 13 07:52:35 +0800 2016
1968758563,7736561480,乔染染33,,0,98,14,f,100,1000,其他,,0,0,0,0,Fri Jan 28 14:44:57 +0800 2022
1968758563,2522131405,手机用户2522131405,我是一个搬砖的老姑娘,6,122,1,f,44,1000,广东,我是一个搬砖的老姑娘,0,0,0,0,Sat Dec 10 20:49:22 +0800 2011
1968758563,5881150706,火大真,,43,284,15,f,400,16,海外 其他,,0,0,0,0,Sun Mar 13 11:10:48 +0800 2016
1968758563,6128162675,Lair妖孽,希望明天的你比今天更优秀,27,36,40,m,52,24,贵州 毕节,希望明天的你比今天更优秀,0,0,0,0,Mon Jan 30 09:16:31 +0800 2017
1968758563,5672202471,angel的幸福2010,关于你，关于过去，告一段落； 关于我，关于未来，敬请期待！,17,114,12,f,61,1,陕西 西安,关于你，关于过去，告一段落； 关于我，关于未来，敬请期待！,0,0,0,0,Sun Aug 09 23:47:52 +0800 2015
1968758563,7700724941,LY陌生姨姨,,17,68,458,f,100,1000,其他,,0,0,0,0,Sat Sep 18 15:33:13 +0800 2021
1968758563,6459127021,_囍妹儿,,30,11,3,f,37,11,山东 日照,,0,0,0,0,Fri Jan 26 14:55:34 +0800 2018
1968758563,7413426486,ASAP-Lin,卡卡卡,2,363,49,f,100,1000,其他,卡卡卡,0,0,0,0,Mon Mar 16 08:31:33 +0800 2020
1968758563,6139991675,辣条头子ya,,0,21,1,f,100,1000,其他,,0,0,0,0,Sat Feb 11 03:57:51 +0800 2017
1968758563,5246253120,-妖梨腰柒小腰精,永远向着太阳的向日葵。,175,131,4027,f,400,1000,海外,永远向着太阳的向日葵。,0,0,0,0,Sat Aug 09 13:19:08 +0800 2014
1968758563,7565135738,好好生活1640等他,,0,214,15,f,33,10,浙江 台州,,0,0,0,0,Wed Feb 17 17:25:29 +0800 2021
1968758563,5888588483,Chinnell_zhou,努力搬砖买大house💪,354,338,5381,f,33,8,浙江 衢州,努力搬砖买大house💪,0,0,0,0,Sat Mar 26 09:55:55 +0800 2016
1968758563,7877036780,陈阿珍19950908,,0,16,7,f,11,1000,北京,,0,0,0,0,Tue Oct 10 16:36:00 +0800 2023
1968758563,7876896901,用户7876896901,,0,9,0,f,100,1000,其他,,0,0,0,0,Tue Oct 10 16:35:32 +0800 2023
1968758563,7876666562,用户7876666562,,0,178,1,f,100,1000,其他,,0,0,0,0,Tue Oct 10 13:32:01 +0800 2023
1968758563,7876666562,用户7876666562,,0,178,1,f,100,1000,其他,,0,0,0,0,Tue Oct 10 13:32:01 +0800 2023
1968758563,7792464172,兼饼披萨,,17,28,6,f,100,1000,其他,,0,0,0,0,Sun Sep 25 14:22:48 +0800 2022
1968758563,7867412401,雾隐独山,,0,0,0,m,100,1000,其他,,0,0,0,0,Tue Aug 29 17:43:13 +0800 2023
1968758563,7876836751,杨海哈哈哈哈,,0,5,1,f,100,1000,其他,,0,0,0,0,Tue Oct 10 16:31:33 +0800 2023
1968758563,3040894923,yummiar,don't change myself🌸,0,107,0,f,400,1000,海外,don't change myself🌸,0,0,0,0,Fri Oct 12 23:55:06 +0800 2012
1968758563,1775482582,小佩思,,77,55,35,f,32,2,江苏 无锡,,0,0,0,0,Sat Jul 31 14:29:51 +0800 2010
1968758563,7585387730,雾还早,,10,17,7,f,61,1000,陕西,,0,0,0,0,Sat Apr 03 19:47:36 +0800 2021
1968758563,6505380606,cheny6199,,0,0,0,f,100,1000,其他,,0,0,0,0,Mon Mar 12 16:46:08 +0800 2018
1968758563,2399691240,夏天cojo_824,低调做人 低调做事,7,293,12,f,51,1000,四川,低调做人 低调做事,0,0,0,0,Fri Sep 16 11:11:37 +0800 2011
1968758563,7853683663,542648426jjjjjj,,0,14,3,m,100,1000,其他,,0,0,0,0,Fri Jul 14 10:16:54 +0800 2023
1968758563,7181188324,用户7181188324,,1,22,0,f,32,1000,江苏,,0,0,0,0,Thu Jun 06 15:21:06 +0800 2019
1968758563,3720876715,·小蜜桃桃桃·,收获满意🎉 🎊 ✨,44,78,1,f,22,1,吉林 长春,收获满意🎉 🎊 ✨,0,0,0,0,Sun Aug 18 17:07:08 +0800 2013
1968758563,7822680214,别来沾边2322,请勿视奸 别来沾边,7,59,42,m,11,1000,北京,请勿视奸 别来沾边,0,0,0,0,Fri Feb 24 10:09:42 +0800 2023
1968758563,2609062192,臭猪勺,,45,109,16,f,42,1,湖北 武汉,,0,0,0,0,Wed Dec 14 21:51:59 +0800 2011
1968758563,6407119745,花花世界200510,,0,148,0,f,53,27,云南 普洱,,0,0,0,0,Thu Nov 09 21:12:42 +0800 2017
1968758563,6454329037,Chok丶6574,,0,57,0,f,100,1000,其他,,0,0,0,0,Sun Jan 07 21:45:31 +0800 2018
1968758563,7865041121,YSTF001,,0,7,1,f,100,1000,其他,,0,0,0,0,Mon Aug 21 17:08:02 +0800 2023
1968758563,2619390421,MAN-LI漫,凡有所向，皆是虚妄。若见诸相非相，即见如来。,184,22,5,f,44,1,广东 广州,凡有所向，皆是虚妄。若见诸相非相，即见如来。,0,0,0,0,Thu Feb 16 17:47:04 +0800 2012
1968758563,6853299796,大荒首富涂山璟De徐曦唲, 遍阅人情，始识疏狂之足贵；备尝世味，方知淡泊之为真…ヅ,183,191,276,f,100,1000,其他, 遍阅人情，始识疏狂之足贵；备尝世味，方知淡泊之为真…ヅ,0,1,0,0,Thu Nov 15 20:42:28 +0800 2018
1968758563,1765215463,Hello-CC呀,愿祖国繁荣昌盛☺️,27,308,422,f,32,1,江苏 南京,愿祖国繁荣昌盛☺️,0,0,0,0,Tue Jul 27 14:04:30 +0800 2010
1968758563,1765215463,Hello-CC呀,愿祖国繁荣昌盛☺️,27,308,422,f,32,1,江苏 南京,愿祖国繁荣昌盛☺️,0,0,0,0,Tue Jul 27 14:04:30 +0800 2010
1968758563,7416722851,银河系的lion,年少是肆意张扬的时光，青春是流光溢彩的剪影( •͈ᴗ⁃͈)ᓂ- - -♡﻿,4,62,1103,f,51,1,四川 成都,年少是肆意张扬的时光，青春是流光溢彩的剪影( •͈ᴗ⁃͈)ᓂ- - -♡﻿,0,1,0,0,Fri Mar 20 23:07:46 +0800 2020
1968758563,6973058646,娱乐圈的搬运工88,,4,513,586,m,43,1000,湖南,,0,0,0,0,Sat Jan 26 13:25:45 +0800 2019
1968758563,7876836484,温暖阳光_5555,,0,2,0,m,100,1000,其他,,0,0,0,0,Tue Oct 10 16:11:06 +0800 2023
1968758563,7781063523,心态要好68,,0,4,1,f,100,1000,其他,,0,0,0,0,Fri Aug 12 10:42:18 +0800 2022
1968758563,2118876985,AYINGMEI,5.13,830,349,1715,f,44,1,广东 广州,5.13,0,0,0,0,Tue May 03 16:50:50 +0800 2011
1968758563,7006846809,荆棘鸟58260,,0,101,4,f,100,1000,其他,,0,0,0,0,Sat Feb 23 11:14:38 +0800 2019
1968758563,7508818301,脱陆沉苦茶子,,0,24,0,f,46,1000,海南,,0,0,0,0,Thu Oct 01 07:48:57 +0800 2020
1968758563,7872819798,用户7872819798,,0,11,0,f,100,1000,其他,,0,0,0,0,Fri Sep 22 16:06:28 +0800 2023
1968758563,1846412707,Baekhyunanne边苗苗,,257,198,4062,f,400,5,海外 加拿大,,0,0,0,0,Wed Nov 03 21:14:27 +0800 2010
1968758563,6463333537,开心的妈妈好孩子,,0,112,1,f,33,3,浙江 温州,,0,0,0,0,Wed Jan 17 18:22:59 +0800 2018
1968758563,6042200983,依辰-妈妈,生活是如此美好，两个小朋友👬的麻麻，知足！！,26,188,83,f,33,1,浙江 杭州,生活是如此美好，两个小朋友👬的麻麻，知足！！,0,0,0,0,Mon Oct 10 08:42:44 +0800 2016
1968758563,6454779536,美兰1091,,0,1,1,f,100,1000,其他,,0,0,0,0,Thu Feb 08 16:39:14 +0800 2018
1968758563,6382216060,燕然4966,,0,3,0,f,100,1000,其他,,0,0,0,0,Tue Dec 19 14:40:11 +0800 2017
1968758563,3154382812,阿星同学好,今天学习了吗,316,226,769,f,43,1000,湖南,今天学习了吗,0,0,0,0,Mon Feb 04 22:00:39 +0800 2013
1968758563,6087444548,我开心我快乐015,,25,146,27,f,32,2,江苏 无锡,,0,0,0,0,Thu Dec 15 19:56:52 +0800 2016
1968758563,1865217512,欣之然之啊,,224,392,488,f,34,8,安徽 安庆,,0,0,0,0,Sun Oct 31 12:45:40 +0800 2010
1968758563,5620100945,yuuuC__,只开往将来 没有回程.,2,59,7,f,41,1,河南 郑州,只开往将来 没有回程.,0,0,0,0,Thu May 28 22:27:52 +0800 2015
1968758563,1929382987,Kinonoda,个人吐槽博,806,401,1111,m,400,16,海外 其他,个人吐槽博,0,0,0,0,Fri Jan 21 10:30:22 +0800 2011
1968758563,7875828923,already_初晴-,,1,24,2,f,100,1000,其他,,0,0,0,0,Fri Oct 06 23:21:15 +0800 2023
1968758563,7269561332,LifeMoment_Aubrey,是小号,0,234,1287,f,81,1000,香港,是小号,0,0,0,0,Thu Aug 01 00:11:54 +0800 2019
1968758563,7487657896,kiss_月亮,所见即我，好坏都不反驳，会想好好生活。,1,47,22,f,52,1000,贵州,所见即我，好坏都不反驳，会想好好生活。,0,0,0,0,Thu Aug 06 13:39:59 +0800 2020
1968758563,2672039225,路艳Karen,至此鲜花赠自己，纵马踏花向自由,48,59,23,f,14,23,山西 吕梁,至此鲜花赠自己，纵马踏花向自由,0,0,0,0,Sun Apr 01 18:06:16 +0800 2012
1968758563,2503715627,涵涵仙气满满_,你我终会上岸，阳光万里✨,447,109,396,f,22,1000,吉林,你我终会上岸，阳光万里✨,0,0,0,0,Thu Dec 01 11:11:40 +0800 2011
1968758563,5948918503,下次见有花吗o,爱意随风起，风止意难平,0,11,0,f,51,15,四川 宜宾,爱意随风起，风止意难平,0,0,0,0,Wed Jun 08 16:45:08 +0800 2016
1968758563,1817722785,xin_liangjiu,pri  mtjj,286,349,20345,f,100,1000,其他,pri  mtjj,0,0,0,0,Sat Sep 11 00:00:24 +0800 2010
1968758563,2892684565,漫长的银河里后会有期7,人生是偶然,186,232,119,f,11,5,北京 朝阳区,人生是偶然,0,0,0,0,Wed Jul 18 19:06:06 +0800 2012
1968758563,1957769121,柚子皮痒,立下减肥目标，坚持天天打卡，加油,13,287,8,f,51,1000,四川,立下减肥目标，坚持天天打卡，加油,0,0,0,0,Tue Feb 08 23:09:52 +0800 2011
1968758563,7757618803,Byyyyyyuan,管的太宽的我可以一个字一个字的骂你吗,14,129,40,f,42,9,湖北 孝感,管的太宽的我可以一个字一个字的骂你吗,0,0,0,0,Sat May 07 17:25:14 +0800 2022
1968758563,7457721273,水中的光_海洋岛,冲锋在前的人要比创世者的黑暗，来的更猛烈。,202,752,842,f,100,1000,其他,冲锋在前的人要比创世者的黑暗，来的更猛烈。,0,0,0,0,Wed May 20 08:31:35 +0800 2020
1968758563,1924987767,玫瑰少年在哪里,我就是我，独一无二,11,89,3,f,33,1,浙江 杭州,我就是我，独一无二,0,0,0,0,Sun Mar 09 17:48:50 +0800 2014
1968758563,5885179183,大胖子小妞,成年人的心酸和苦楚，只有成年人能懂。,34,163,78,f,33,1,浙江 杭州,成年人的心酸和苦楚，只有成年人能懂。,0,1,0,0,Tue Mar 22 16:34:18 +0800 2016
1968758563,7875575448,用户7875575448,,0,56,1,f,36,6,江西 鹰潭,,0,0,0,0,Fri Oct 06 15:48:50 +0800 2023
1968758563,5826407111,大漂亮吖--,你所见即是我  好与坏我都不反驳.,33,81,21,f,41,1,河南 郑州,你所见即是我  好与坏我都不反驳.,0,0,0,0,Sun Jan 10 22:46:19 +0800 2016
1968758563,7631427602,皇帝批奏折,,0,85,20,m,100,1000,其他,,0,0,0,0,Mon Jun 21 18:11:29 +0800 2021
1968758563,5595585242,不想当护士了,今天也是不想当护士的一天,117,97,31,f,43,1,湖南 长沙,今天也是不想当护士的一天,0,0,0,0,Mon Jun 15 16:43:36 +0800 2015
1968758563,6898407990,三千儿errrrrr,,0,315,48,f,11,1000,北京,,0,0,0,0,Tue Dec 25 08:47:17 +0800 2018
